GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB	ESTAB_S
0400000US20	20	Kansas	236116	2012	16(s)	40.9(s)
0400000US20	20	Kansas	236117	2012	104	18
0400000US20	20	Kansas	236118	2012	470	14
0400000US20	20	Kansas	236210	2012	37	29.1
0400000US20	20	Kansas	236220	2012	328	10.8
0400000US20	20	Kansas	237	2012	413	10.1
0400000US20	20	Kansas	237110	2012	128	21.3
0400000US20	20	Kansas	237120	2012	24	28.5
0400000US20	20	Kansas	237130	2012	72	28.8
0400000US20	20	Kansas	237210	2012	22(s)	61.4(s)
0400000US20	20	Kansas	237310	2012	152	12.2
0400000US20	20	Kansas	237990	2012	15	0
0400000US20	20	Kansas	238	2012	4437	4.5
0400000US20	20	Kansas	238110	2012	219	16.9
0400000US20	20	Kansas	238120	2012	35(s)	41.8(s)
0400000US20	20	Kansas	238130	2012	212	20.3
0400000US20	20	Kansas	238140	2012	146	21.2
0400000US20	20	Kansas	238150	2012	26(s)	43.3(s)
0400000US20	20	Kansas	238160	2012	215	18.4
0400000US20	20	Kansas	238170	2012	95	22.2
0400000US20	20	Kansas	238190	2012	44	30.8
0400000US20	20	Kansas	238210	2012	593	13.1
0400000US20	20	Kansas	238220	2012	1019	10.4
0400000US20	20	Kansas	238290	2012	68	12.9
0400000US20	20	Kansas	238310	2012	214	21.5
0400000US20	20	Kansas	238320	2012	346	17.2
0400000US20	20	Kansas	238330	2012	115	22.1
0400000US20	20	Kansas	238340	2012	55	32.3
0400000US20	20	Kansas	238350	2012	298	19.2
0400000US20	20	Kansas	238390	2012	53(s)	48.6(s)
0400000US20	20	Kansas	238910	2012	457	13.8
0400000US20	20	Kansas	238990	2012	226	19.3
0400000US21	21	Kentucky	23	2012	6675	3.5
0400000US21	21	Kentucky	236	2012	1753	7.2
0400000US21	21	Kentucky	236115	2012	395	15.7
0400000US21	21	Kentucky	236116	2012	47(s)	49.4(s)
0400000US21	21	Kentucky	236117	2012	265	17.8
0400000US21	21	Kentucky	236118	2012	594	13.6
0400000US21	21	Kentucky	236210	2012	47	23.6
0400000US21	21	Kentucky	236220	2012	405	12.3
0400000US21	21	Kentucky	237	2012	451	9.9
0400000US21	21	Kentucky	237110	2012	158	21.9
0400000US21	21	Kentucky	237120	2012	23	4.4
0400000US21	21	Kentucky	237130	2012	76	13.8
0400000US21	21	Kentucky	237210	2012	45(s)	42.2(s)
0400000US21	21	Kentucky	237310	2012	113	12
0400000US21	21	Kentucky	237990	2012	36	30
0400000US21	21	Kentucky	238	2012	4470	4.4
0400000US21	21	Kentucky	238110	2012	225	17.1
0400000US21	21	Kentucky	238120	2012	34	24.9
0400000US21	21	Kentucky	238130	2012	142	26
0400000US21	21	Kentucky	238140	2012	213	21.9
0400000US21	21	Kentucky	238150	2012	76	28.9
0400000US21	21	Kentucky	238160	2012	185	18.3
0400000US21	21	Kentucky	238170	2012	82	22.4
0400000US21	21	Kentucky	238190	2012	31	25.1
0400000US21	21	Kentucky	238210	2012	674	11.9
0400000US21	21	Kentucky	238220	2012	1012	9.7
0400000US21	21	Kentucky	238290	2012	105	17.6
0400000US21	21	Kentucky	238310	2012	179	20
0400000US21	21	Kentucky	238320	2012	234	19.7
0400000US21	21	Kentucky	238330	2012	184	24.9
0400000US21	21	Kentucky	238340	2012	65	21.4
0400000US21	21	Kentucky	238350	2012	195	21.8
0400000US21	21	Kentucky	238390	2012	67	37.4
0400000US21	21	Kentucky	238910	2012	468	13.5
0400000US21	21	Kentucky	238990	2012	299	16.4
0400000US22	22	Louisiana	23	2012	7318	3.5
0400000US22	22	Louisiana	236	2012	1725	6.7
0400000US22	22	Louisiana	236115	2012	323	15.7
0400000US22	22	Louisiana	236116	2012	18	14.7
0400000US22	22	Louisiana	236117	2012	294	16.9
0400000US22	22	Louisiana	236118	2012	427	14.7
0400000US22	22	Louisiana	236210	2012	49	28.2
0400000US22	22	Louisiana	236220	2012	614	10.4
0400000US22	22	Louisiana	237	2012	719	9.3
0400000US22	22	Louisiana	237110	2012	201	24.3
0400000US22	22	Louisiana	237120	2012	131	16.6
0400000US22	22	Louisiana	237130	2012	87	13.7
0400000US22	22	Louisiana	237210	2012	38	28.1
0400000US22	22	Louisiana	237310	2012	149	18.3
0400000US22	22	Louisiana	237990	2012	112	21.1
0400000US22	22	Louisiana	238	2012	4874	4.5
0400000US22	22	Louisiana	238110	2012	113	26.1
0400000US22	22	Louisiana	238120	2012	63	36.1
0400000US22	22	Louisiana	238130	2012	104	24.1
0400000US22	22	Louisiana	238140	2012	129	29
0400000US22	22	Louisiana	238150	2012	51	28.4
0400000US22	22	Louisiana	238160	2012	158	24.5
0400000US22	22	Louisiana	238170	2012	65	34.7
0400000US22	22	Louisiana	238190	2012	97	28.1
0400000US22	22	Louisiana	238210	2012	868	11.5
0400000US22	22	Louisiana	238220	2012	1486	8.9
0400000US22	22	Louisiana	238290	2012	121	17.5
0400000US22	22	Louisiana	238310	2012	199	21.4
0400000US22	22	Louisiana	238320	2012	265	21.5
0400000US22	22	Louisiana	238330	2012	108	30.5
0400000US22	22	Louisiana	238340	2012	72	19.5
0400000US22	22	Louisiana	238350	2012	198	20.8
0400000US22	22	Louisiana	238390	2012	53	31.9
0400000US22	22	Louisiana	238910	2012	373	13.4
0400000US22	22	Louisiana	238990	2012	351	17.6
0400000US23	23	Maine	23	2012	4547	4.1
0400000US23	23	Maine	236	2012	1269	7.1
0400000US23	23	Maine	236115	2012	378	10.4
0400000US23	23	Maine	236116	2012	4	0
0400000US23	23	Maine	236117	2012	108	23.2
0400000US23	23	Maine	236118	2012	613	11.3
0400000US23	23	Maine	236210	2012	4	0
0400000US23	23	Maine	236220	2012	162	20.5
0400000US23	23	Maine	237	2012	199	16.1
0400000US23	23	Maine	237110	2012	91	30.3
0400000US23	23	Maine	237120	2012	15(s)	45.3(s)
0400000US23	23	Maine	237130	2012	24	21.1
0400000US23	23	Maine	237210	2012	14(s)	53.3(s)
0400000US23	23	Maine	237310	2012	40	27.4
0400000US23	23	Maine	237990	2012	14	30.1
0400000US23	23	Maine	238	2012	3080	5.2
0400000US23	23	Maine	238110	2012	123	24.4
0400000US23	23	Maine	238120	2012	10	0
0400000US23	23	Maine	238130	2012	64	26.8
0400000US23	23	Maine	238140	2012	176	26.2
0400000US23	23	Maine	238150	2012	12	0
0400000US23	23	Maine	238160	2012	73	33.3
0400000US23	23	Maine	238170	2012	15	0
0400000US23	23	Maine	238190	2012	22	0
0400000US23	23	Maine	238210	2012	559	11.5
0400000US23	23	Maine	238220	2012	548	13.1
0400000US23	23	Maine	238290	2012	29	22.4
0400000US23	23	Maine	238310	2012	136	24
0400000US23	23	Maine	238320	2012	244	19.6
0400000US23	23	Maine	238330	2012	63	38.6
0400000US23	23	Maine	238340	2012	40	27.6
0400000US23	23	Maine	238350	2012	183	20
0400000US23	23	Maine	238390	2012	31	37.2
0400000US23	23	Maine	238910	2012	556	13.2
0400000US23	23	Maine	238990	2012	194	21
0400000US24	24	Maryland	23	2012	12987	2.9
0400000US24	24	Maryland	236	2012	3970	5.2
0400000US24	24	Maryland	236115	2012	404	15.8
0400000US24	24	Maryland	236116	2012	72	37
0400000US24	24	Maryland	236117	2012	216	16.4
0400000US24	24	Maryland	236118	2012	2402	7
0400000US24	24	Maryland	236210	2012	30	23.9
0400000US24	24	Maryland	236220	2012	846	10.4
0400000US24	24	Maryland	237	2012	644	9.9
0400000US24	24	Maryland	237110	2012	188	16.1
0400000US24	24	Maryland	237120	2012	12	0
0400000US24	24	Maryland	237130	2012	113	18.3
0400000US24	24	Maryland	237210	2012	54	39.8
0400000US24	24	Maryland	237310	2012	205	19.7
0400000US24	24	Maryland	237990	2012	73	33.8
0400000US24	24	Maryland	238	2012	8372	3.6
0400000US24	24	Maryland	238110	2012	352	16.4
0400000US24	24	Maryland	238120	2012	54	29.4
0400000US24	24	Maryland	238130	2012	172	23.1
0400000US24	24	Maryland	238140	2012	485	16.1
0400000US24	24	Maryland	238150	2012	101	24.3
0400000US24	24	Maryland	238160	2012	313	18.1
0400000US24	24	Maryland	238170	2012	109	33.9
0400000US24	24	Maryland	238190	2012	157	26.6
0400000US24	24	Maryland	238210	2012	1347	8.8
0400000US24	24	Maryland	238220	2012	1912	8.1
0400000US24	24	Maryland	238290	2012	121	18.7
0400000US24	24	Maryland	238310	2012	377	17.8
0400000US24	24	Maryland	238320	2012	654	13.4
0400000US24	24	Maryland	238330	2012	249	20.9
0400000US24	24	Maryland	238340	2012	160	26.7
0400000US24	24	Maryland	238350	2012	614	14.2
0400000US24	24	Maryland	238390	2012	127	23
0400000US24	24	Maryland	238910	2012	577	13
0400000US24	24	Maryland	238990	2012	491	14.5
0400000US25	25	Massachusetts	23	2012	15689	2.6
0400000US25	25	Massachusetts	236	2012	4542	4.6
0400000US25	25	Massachusetts	236115	2012	537	14.1
0400000US25	25	Massachusetts	236116	2012	53	37.5
0400000US25	25	Massachusetts	236117	2012	851	9.6
0400000US25	25	Massachusetts	236118	2012	2391	6.7
0400000US25	25	Massachusetts	236210	2012	55	27.1
0400000US25	25	Massachusetts	236220	2012	655	10.3
0400000US25	25	Massachusetts	237	2012	645	9.2
0400000US25	25	Massachusetts	237110	2012	226	18.4
0400000US25	25	Massachusetts	237120	2012	14	19
0400000US25	25	Massachusetts	237130	2012	71	16.1
0400000US25	25	Massachusetts	237210	2012	31	23
0400000US25	25	Massachusetts	237310	2012	231	15.5
0400000US25	25	Massachusetts	237990	2012	72	25.8
0400000US25	25	Massachusetts	238	2012	10502	3.4
0400000US25	25	Massachusetts	238110	2012	239	23.8
0400000US25	25	Massachusetts	238120	2012	34	31.3
0400000US25	25	Massachusetts	238130	2012	251	19.9
0400000US25	25	Massachusetts	238140	2012	458	16.7
0400000US25	25	Massachusetts	238150	2012	100	30
0400000US25	25	Massachusetts	238160	2012	336	18.3
0400000US25	25	Massachusetts	238170	2012	177	22.9
0400000US25	25	Massachusetts	238190	2012	74	24.7
0400000US25	25	Massachusetts	238210	2012	1991	8.1
0400000US25	25	Massachusetts	238220	2012	2435	7.2
0400000US25	25	Massachusetts	238290	2012	160	18.8
0400000US25	25	Massachusetts	238310	2012	352	16.5
0400000US25	25	Massachusetts	238320	2012	880	12.5
0400000US25	25	Massachusetts	238330	2012	272	21.6
0400000US25	25	Massachusetts	238340	2012	119	24.1
0400000US25	25	Massachusetts	238350	2012	992	11.6
0400000US25	25	Massachusetts	238390	2012	83	26.8
0400000US25	25	Massachusetts	238910	2012	979	10.1
0400000US25	25	Massachusetts	238990	2012	566	12.6
0400000US26	26	Michigan	23	2012	16123	2.6
0400000US26	26	Michigan	236	2012	4515	4.7
0400000US26	26	Michigan	236115	2012	834	11.5
0400000US26	26	Michigan	236116	2012	31	32.9
0400000US26	26	Michigan	236117	2012	384	15
0400000US26	26	Michigan	236118	2012	2214	7
0400000US26	26	Michigan	236210	2012	79	24.2
0400000US26	26	Michigan	236220	2012	973	9.6
0400000US26	26	Michigan	237	2012	866	9.8
0400000US26	26	Michigan	237110	2012	368	17.8
0400000US26	26	Michigan	237120	2012	33	26.5
0400000US26	26	Michigan	237130	2012	145	20.7
0400000US26	26	Michigan	237210	2012	45(s)	47.5(s)
0400000US26	26	Michigan	237310	2012	198	15.9
0400000US26	26	Michigan	237990	2012	77	29.6
0400000US26	26	Michigan	238	2012	10742	3.2
0400000US26	26	Michigan	238110	2012	520	14.5
0400000US26	26	Michigan	238120	2012	98	27.6
0400000US26	26	Michigan	238130	2012	261	17.6
0400000US26	26	Michigan	238140	2012	425	16.9
0400000US26	26	Michigan	238150	2012	121	17.9
0400000US26	26	Michigan	238160	2012	427	14.9
0400000US26	26	Michigan	238170	2012	232	20.6
0400000US26	26	Michigan	238190	2012	58	28.8
0400000US26	26	Michigan	238210	2012	1726	8.4
0400000US26	26	Michigan	238220	2012	2179	7.4
0400000US26	26	Michigan	238290	2012	187	15.1
0400000US26	26	Michigan	238310	2012	385	17.5
0400000US26	26	Michigan	238320	2012	740	12.9
0400000US26	26	Michigan	238330	2012	233	20.1
0400000US26	26	Michigan	238340	2012	179	22.8
0400000US26	26	Michigan	238350	2012	843	12.2
0400000US26	26	Michigan	238390	2012	199	22
0400000US26	26	Michigan	238910	2012	991	9.1
0400000US26	26	Michigan	238990	2012	937	11.3
0400000US27	27	Minnesota	23	2012	14615	2.8
0400000US27	27	Minnesota	236	2012	3846	5.5
0400000US27	27	Minnesota	236115	2012	959	11.2
0400000US27	27	Minnesota	236116	2012	15	17.4
0400000US27	27	Minnesota	236117	2012	296	17
0400000US27	27	Minnesota	236118	2012	1882	8.5
0400000US27	27	Minnesota	236210	2012	38(s)	46.5(s)
0400000US27	27	Minnesota	236220	2012	656	10.3
0400000US27	27	Minnesota	237	2012	909	9.2
0400000US27	27	Minnesota	237110	2012	343	15.7
0400000US27	27	Minnesota	237120	2012	25(s)	45.4(s)
0400000US27	27	Minnesota	237130	2012	138	15.9
0400000US27	27	Minnesota	237210	2012	21	28.8
0400000US27	27	Minnesota	237310	2012	268	18.6
0400000US27	27	Minnesota	237990	2012	113	26
0400000US27	27	Minnesota	238	2012	9860	3.4
0400000US27	27	Minnesota	238110	2012	569	14.1
0400000US27	27	Minnesota	238120	2012	60	35.9
0400000US27	27	Minnesota	238130	2012	454	15.9
0400000US27	27	Minnesota	238140	2012	593	14.4
0400000US27	27	Minnesota	238150	2012	71	25.7
0400000US27	27	Minnesota	238160	2012	255	19.1
0400000US27	27	Minnesota	238170	2012	330	16.6
0400000US27	27	Minnesota	238190	2012	46	32.2
0400000US27	27	Minnesota	238210	2012	1524	9
0400000US27	27	Minnesota	238220	2012	1689	8.3
0400000US27	27	Minnesota	238290	2012	153	21.1
0400000US27	27	Minnesota	238310	2012	513	15.4
0400000US27	27	Minnesota	238320	2012	705	14.1
0400000US27	27	Minnesota	238330	2012	266	20.8
0400000US27	27	Minnesota	238340	2012	213	24.8
0400000US27	27	Minnesota	238350	2012	723	12.9
0400000US27	27	Minnesota	238390	2012	117	20.3
0400000US27	27	Minnesota	238910	2012	938	10.3
0400000US27	27	Minnesota	238990	2012	642	13.1
0400000US28	28	Mississippi	23	2012	3736	4.3
0400000US28	28	Mississippi	236	2012	991	8.7
0400000US28	28	Mississippi	236115	2012	170	19.9
0400000US28	28	Mississippi	236116	2012	7	0
0400000US28	28	Mississippi	236117	2012	151	19.4
0400000US28	28	Mississippi	236118	2012	243	20
0400000US28	28	Mississippi	236210	2012	25	20.9
0400000US28	28	Mississippi	236220	2012	395	13.8
0400000US28	28	Mississippi	237	2012	338	10.1
0400000US28	28	Mississippi	237110	2012	87	20.6
0400000US28	28	Mississippi	237120	2012	31	23.1
0400000US28	28	Mississippi	237130	2012	46	24.5
0400000US28	28	Mississippi	237210	2012	34(s)	56.3(s)
0400000US28	28	Mississippi	237310	2012	103	12.9
0400000US28	28	Mississippi	237990	2012	37	28.6
0400000US28	28	Mississippi	238	2012	2408	5.5
0400000US28	28	Mississippi	238110	2012	82	30.4
0400000US28	28	Mississippi	238120	2012	29	34.7
0400000US28	28	Mississippi	238130	2012	39	39.3
0400000US28	28	Mississippi	238140	2012	109	30.6
0400000US28	28	Mississippi	238150	2012	18	33.3
0400000US28	28	Mississippi	238160	2012	125	26.6
0400000US28	28	Mississippi	238170	2012	20	23.6
0400000US28	28	Mississippi	238190	2012	43	33.4
0400000US28	28	Mississippi	238210	2012	355	13.7
0400000US28	28	Mississippi	238220	2012	622	12.4
0400000US28	28	Mississippi	238290	2012	73	30.1
0400000US28	28	Mississippi	238310	2012	64	31.9
0400000US28	28	Mississippi	238320	2012	109	22.1
0400000US28	28	Mississippi	238330	2012	44	24.9
0400000US28	28	Mississippi	238340	2012	18	27.7
0400000US28	28	Mississippi	238350	2012	131	20
0400000US28	28	Mississippi	238390	2012	20	25.2
0400000US28	28	Mississippi	238910	2012	313	14.7
0400000US28	28	Mississippi	238990	2012	196	20.4
0400000US29	29	Missouri	23	2012	12435	2.8
0400000US29	29	Missouri	236	2012	3240	5.3
0400000US29	29	Missouri	236115	2012	482	13.5
0400000US29	29	Missouri	236116	2012	27(s)	43.5(s)
0400000US29	29	Missouri	236117	2012	310	15.8
0400000US29	29	Missouri	236118	2012	1642	8
0400000US29	29	Missouri	236210	2012	46	26.5
0400000US29	29	Missouri	236220	2012	733	9.9
0400000US29	29	Missouri	237	2012	709	10.1
0400000US29	29	Missouri	237110	2012	223	22.9
0400000US29	29	Missouri	237120	2012	24(s)	40.3(s)
0400000US29	29	Missouri	237130	2012	111	21.6
0400000US29	29	Missouri	237210	2012	48	29.1
0400000US29	29	Missouri	237310	2012	186	13.6
0400000US29	29	Missouri	237990	2012	117	26.9
0400000US29	29	Missouri	238	2012	8486	3.5
0400000US29	29	Missouri	238110	2012	576	13.7
0400000US29	29	Missouri	238120	2012	49	21.4
0400000US29	29	Missouri	238130	2012	211	22
0400000US29	29	Missouri	238140	2012	461	15.7
0400000US29	29	Missouri	238150	2012	98	25.8
0400000US29	29	Missouri	238160	2012	450	15.3
0400000US29	29	Missouri	238170	2012	262	19.5
0400000US29	29	Missouri	238190	2012	66	35.3
0400000US29	29	Missouri	238210	2012	1153	10.2
0400000US29	29	Missouri	238220	2012	1742	8
0400000US29	29	Missouri	238290	2012	129	21.3
0400000US29	29	Missouri	238310	2012	364	16.3
0400000US29	29	Missouri	238320	2012	521	15
0400000US29	29	Missouri	238330	2012	257	21.5
0400000US29	29	Missouri	238340	2012	96	31.1
0400000US29	29	Missouri	238350	2012	539	14.2
0400000US29	29	Missouri	238390	2012	82	24.7
0400000US29	29	Missouri	238910	2012	873	10.5
0400000US29	29	Missouri	238990	2012	554	13.3
0400000US30	30	Montana	23	2012	4307	4.1
0400000US30	30	Montana	236	2012	1271	8
0400000US30	30	Montana	236115	2012	540	12.6
0400000US30	30	Montana	236116	2012	12(s)	58.7(s)
0400000US30	30	Montana	236117	2012	164	21.4
0400000US30	30	Montana	236118	2012	337	16.5
0400000US30	30	Montana	236210	2012	8	26.1
0400000US30	30	Montana	236220	2012	210	17.9
0400000US30	30	Montana	237	2012	299	12.5
0400000US30	30	Montana	237110	2012	123	22.7
0400000US30	30	Montana	237120	2012	23	25.7
0400000US30	30	Montana	237130	2012	30	15.4
0400000US30	30	Montana	237210	2012	21(s)	51.8(s)
0400000US30	30	Montana	237310	2012	72	24.3
0400000US30	30	Montana	237990	2012	30(s)	40.9(s)
0400000US30	30	Montana	238	2012	2736	5.1
0400000US30	30	Montana	238110	2012	149	18.1
0400000US30	30	Montana	238120	2012	14	0
0400000US30	30	Montana	238130	2012	105	25.6
0400000US30	30	Montana	238140	2012	88	22.7
0400000US30	30	Montana	238150	2012	13	0
0400000US30	30	Montana	238160	2012	117	24.4
0400000US30	30	Montana	238170	2012	41	20.6
0400000US30	30	Montana	238190	2012	27	38.1
0400000US30	30	Montana	238210	2012	375	14.4
0400000US30	30	Montana	238220	2012	555	12
0400000US30	30	Montana	238290	2012	23	13.8
0400000US30	30	Montana	238310	2012	216	22.6
0400000US30	30	Montana	238320	2012	242	20.1
0400000US30	30	Montana	238330	2012	86	28.7
0400000US30	30	Montana	238340	2012	39	24.2
0400000US30	30	Montana	238350	2012	135	19.5
0400000US30	30	Montana	238390	2012	14	12.2
0400000US30	30	Montana	238910	2012	290	14.1
0400000US30	30	Montana	238990	2012	209	17.6
0400000US31	31	Nebraska	23	2012	5676	3.8
0400000US31	31	Nebraska	236	2012	1315	8
0400000US31	31	Nebraska	236115	2012	313	15.1
0400000US31	31	Nebraska	236116	2012	8	17.9
0400000US31	31	Nebraska	236117	2012	110	24.4
0400000US31	31	Nebraska	236118	2012	548	13.7
0400000US31	31	Nebraska	236210	2012	16	20.2
0400000US31	31	Nebraska	236220	2012	321	15.1
0400000US31	31	Nebraska	237	2012	269	10
0400000US31	31	Nebraska	237110	2012	130	16.8
0400000US31	31	Nebraska	237120	2012	7	33
0400000US31	31	Nebraska	237130	2012	38	27
0400000US31	31	Nebraska	237210	2012	6	0
0400000US31	31	Nebraska	237310	2012	67	14.1
0400000US31	31	Nebraska	237990	2012	22	29.7
0400000US31	31	Nebraska	238	2012	4091	4.5
0400000US31	31	Nebraska	238110	2012	224	16.3
0400000US31	31	Nebraska	238120	2012	45	32.2
0400000US31	31	Nebraska	238130	2012	168	16.6
0400000US31	31	Nebraska	238140	2012	172	22.5
0400000US31	31	Nebraska	238150	2012	19	39.7
0400000US31	31	Nebraska	238160	2012	104	21.5
0400000US31	31	Nebraska	238170	2012	158	22.6
0400000US31	31	Nebraska	238190	2012	26	31.7
0400000US31	31	Nebraska	238210	2012	583	12.4
0400000US31	31	Nebraska	238220	2012	911	10.8
0400000US31	31	Nebraska	238290	2012	64	27.7
0400000US31	31	Nebraska	238310	2012	164	21.3
0400000US31	31	Nebraska	238320	2012	220	17.8
0400000US31	31	Nebraska	238330	2012	140	24.2
0400000US31	31	Nebraska	238340	2012	65	34.3
0400000US31	31	Nebraska	238350	2012	313	17
0400000US31	31	Nebraska	238390	2012	32	28.1
0400000US31	31	Nebraska	238910	2012	389	14.9
0400000US31	31	Nebraska	238990	2012	295	18
0400000US32	32	Nevada	23	2012	4335	4.1
0400000US32	32	Nevada	236	2012	1056	8.2
0400000US32	32	Nevada	236115	2012	80	15.9
0400000US32	32	Nevada	236116	2012	5	0
0400000US32	32	Nevada	236117	2012	118	20.7
0400000US32	32	Nevada	236118	2012	424	14.2
0400000US32	32	Nevada	236210	2012	21(s)	45.2(s)
0400000US32	32	Nevada	236220	2012	408	13.4
0400000US32	32	Nevada	237	2012	207	11.4
0400000US32	32	Nevada	237110	2012	72	24.4
0400000US32	32	Nevada	237120	2012	7	0
0400000US32	32	Nevada	237130	2012	39	16.5
0400000US32	32	Nevada	237210	2012	35	38.2
0400000US32	32	Nevada	237310	2012	43	12.5
0400000US32	32	Nevada	237990	2012	12	8.7
0400000US32	32	Nevada	238	2012	3071	5
0400000US32	32	Nevada	238110	2012	132	20.9
0400000US32	32	Nevada	238120	2012	32	35
0400000US32	32	Nevada	238130	2012	93	29.2
0400000US32	32	Nevada	238140	2012	105	21.3
0400000US32	32	Nevada	238150	2012	36	22.2
0400000US32	32	Nevada	238160	2012	125	26
0400000US32	32	Nevada	238170	2012	10	0
0400000US32	32	Nevada	238190	2012	20	24.5
0400000US32	32	Nevada	238210	2012	634	11.9
0400000US32	32	Nevada	238220	2012	714	11.5
0400000US32	32	Nevada	238290	2012	64	26.2
0400000US32	32	Nevada	238310	2012	155	23.8
0400000US32	32	Nevada	238320	2012	149	19
0400000US32	32	Nevada	238330	2012	83	24.8
0400000US32	32	Nevada	238340	2012	75	22.2
0400000US32	32	Nevada	238350	2012	163	20.8
0400000US32	32	Nevada	238390	2012	47	29.7
0400000US32	32	Nevada	238910	2012	200	15.8
0400000US32	32	Nevada	238990	2012	235	19.7
0400000US33	33	New Hampshire	23	2012	3710	4.6
0400000US33	33	New Hampshire	236	2012	907	9.2
0400000US33	33	New Hampshire	236115	2012	177	17.5
0400000US33	33	New Hampshire	236116	2012	7	20.1
0400000US33	33	New Hampshire	236117	2012	75	25.1
0400000US33	33	New Hampshire	236118	2012	471	14.7
0400000US33	33	New Hampshire	236210	2012	8	0
0400000US33	33	New Hampshire	236220	2012	169	17.2
0400000US33	33	New Hampshire	237	2012	171	14.2
0400000US33	33	New Hampshire	237110	2012	48	20.9
0400000US33	33	New Hampshire	237120	2012	2	0
0400000US33	33	New Hampshire	237130	2012	28	22.8
0400000US33	33	New Hampshire	237210	2012	7	0
0400000US33	33	New Hampshire	237310	2012	56	21.1
0400000US33	33	New Hampshire	237990	2012	30(s)	58.4(s)
0400000US33	33	New Hampshire	238	2012	2633	5.5
0400000US33	33	New Hampshire	238110	2012	120	24.8
0400000US33	33	New Hampshire	238120	2012	14	0
0400000US33	33	New Hampshire	238130	2012	75	20.5
0400000US33	33	New Hampshire	238140	2012	103	30.5
0400000US33	33	New Hampshire	238150	2012	27	7.5
0400000US33	33	New Hampshire	238160	2012	31	27.9
0400000US33	33	New Hampshire	238170	2012	33	20.1
0400000US33	33	New Hampshire	238190	2012	16	0
0400000US33	33	New Hampshire	238210	2012	442	12.7
0400000US33	33	New Hampshire	238220	2012	621	12.3
0400000US33	33	New Hampshire	238290	2012	19	0
0400000US33	33	New Hampshire	238310	2012	165	23.4
0400000US33	33	New Hampshire	238320	2012	148	23.4
0400000US33	33	New Hampshire	238330	2012	78	30.7
0400000US33	33	New Hampshire	238340	2012	16	22.9
0400000US33	33	New Hampshire	238350	2012	145	22.3
0400000US33	33	New Hampshire	238390	2012	40	38.4
0400000US33	33	New Hampshire	238910	2012	372	16.3
0400000US33	33	New Hampshire	238990	2012	167	23.7
0400000US34	34	New Jersey	23	2012	18806	2.5
0400000US34	34	New Jersey	236	2012	5091	4.5
0400000US34	34	New Jersey	236115	2012	778	11.7
0400000US34	34	New Jersey	236116	2012	63	24.5
0400000US34	34	New Jersey	236117	2012	473	13.5
0400000US34	34	New Jersey	236118	2012	2658	6.6
0400000US34	34	New Jersey	236210	2012	115	31.6
0400000US34	34	New Jersey	236220	2012	1005	9.3
0400000US34	34	New Jersey	237	2012	760	8.9
0400000US34	34	New Jersey	237110	2012	187	19.4
0400000US34	34	New Jersey	237120	2012	47	34.5
0400000US34	34	New Jersey	237130	2012	115	21.6
0400000US34	34	New Jersey	237210	2012	21	35.2
0400000US34	34	New Jersey	237310	2012	249	14.3
0400000US34	34	New Jersey	237990	2012	141	22.7
0400000US34	34	New Jersey	238	2012	12954	3.1
0400000US34	34	New Jersey	238110	2012	363	16.7
0400000US34	34	New Jersey	238120	2012	86	19.1
0400000US34	34	New Jersey	238130	2012	259	20.1
0400000US34	34	New Jersey	238140	2012	630	14.4
0400000US34	34	New Jersey	238150	2012	153	25.1
0400000US34	34	New Jersey	238160	2012	271	16.9
0400000US34	34	New Jersey	238170	2012	273	22.8
0400000US34	34	New Jersey	238190	2012	129	25.5
0400000US34	34	New Jersey	238210	2012	2627	7.3
0400000US34	34	New Jersey	238220	2012	3110	6.6
0400000US34	34	New Jersey	238290	2012	278	16.7
0400000US34	34	New Jersey	238310	2012	461	15.8
0400000US34	34	New Jersey	238320	2012	800	12.6
0400000US34	34	New Jersey	238330	2012	402	17.1
0400000US34	34	New Jersey	238340	2012	272	21
0400000US34	34	New Jersey	238350	2012	1113	11.1
0400000US34	34	New Jersey	238390	2012	125	21.1
0400000US34	34	New Jersey	238910	2012	815	11.1
0400000US34	34	New Jersey	238990	2012	789	11.9
0400000US35	35	New Mexico	23	2012	4084	4.4
0400000US35	35	New Mexico	236	2012	1224	8.4
0400000US35	35	New Mexico	236115	2012	332	15.8
0400000US35	35	New Mexico	236116	2012	2	0
0400000US35	35	New Mexico	236117	2012	133	23.6
0400000US35	35	New Mexico	236118	2012	376	16.2
0400000US35	35	New Mexico	236210	2012	17	21.6
0400000US35	35	New Mexico	236220	2012	364	15.2
0400000US35	35	New Mexico	237	2012	317	12.8
0400000US35	35	New Mexico	237110	2012	121	28.7
0400000US35	35	New Mexico	237120	2012	27	16.8
0400000US35	35	New Mexico	237130	2012	60	15.2
0400000US35	35	New Mexico	237210	2012	31	34.1
0400000US35	35	New Mexico	237310	2012	74	20.8
0400000US35	35	New Mexico	237990	2012	4	0
0400000US35	35	New Mexico	238	2012	2543	5.5
0400000US35	35	New Mexico	238110	2012	108	23.2
0400000US35	35	New Mexico	238120	2012	20	23
0400000US35	35	New Mexico	238130	2012	59	26.5
0400000US35	35	New Mexico	238140	2012	132	23.9
0400000US35	35	New Mexico	238150	2012	21	27.4
0400000US35	35	New Mexico	238160	2012	119	21.5
0400000US35	35	New Mexico	238170	2012	12	35.3
0400000US35	35	New Mexico	238190	2012	54	38.4
